ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,fields_json,exception
2026-01-16T01:30:15.035442+00:00,1768527015.035442,INFO,__main__,CSV_LOG,CSV_LOG enabled path=%s,CSV_LOG enabled path=runs\btc15m_live_20260116_013015.csv,runs\btc15m_live_20260116_013015.csv,,,,,,,,,,,,,,,,,,,,,,,,csv_log_enabled,,,,,,runs\btc15m_live_20260116_013015.csv,,,,,,,,,,,,,,,,,,,,"{""path"": ""runs\\btc15m_live_20260116_013015.csv"", ""reason"": ""csv_log_enabled""}",
2026-01-16T01:30:17.254745+00:00,1768527017.254745,INFO,__main__,,No active markets found,No active markets found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:30:22.716226+00:00,1768527022.716226,INFO,__main__,,No active markets found,No active markets found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:30:28.857755+00:00,1768527028.857755,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:30:28.915227+00:00,1768527028.915227,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:30:28Z  KXBTC15M-26JAN152045-45  tte=14m31s  spot=$95682.59  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=72.00%  EV_yes=22.41%  EV_no=-48.41%  decision=YES  kelly=8.72%  qty=1,,KXBTC15M-26JAN152045-45,,,YES,0.08718959944588799,1,,,95682.59,2026.0,,871,taker,,,0.02,,,0.22413087844848636,0.9641308784484863,0.03586912155151367,0.72,0.5,signal,,,,,,01:30:28Z  KXBTC15M-26JAN152045-45  tte=14m31s  spot=$95682.59  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=72.00%  EV_yes=22.41%  EV_no=-48.41%  decision=YES  kelly=8.72%  qty=1,,,,,,,,,,,,,,,,,,,,"{""decision"": ""YES"", ""ev_after_fees"": 0.22413087844848636, ""fee_per_contract"": 0.02, ""kelly_fraction"": 0.08718959944588799, ""market_p_no"": 0.5, ""market_p_yes"": 0.72, ""mode"": ""taker"", ""p_no"": 0.03586912155151367, ""p_yes"": 0.9641308784484863, ""qty"": 1, ""reason"": ""signal"", ""spot_usd"": 95682.59, ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 871}",
2026-01-16T01:30:28.915713+00:00,1768527028.915713,WARNING,tradebot.tools.order_execution,SPOT_STRIKE_BLOCK,SPOT_STRIKE_BLOCK %s side=%s spot=%s strike=%s diff_pct=%.2f > max_pct=%.2f strike_src=%s,SPOT_STRIKE_BLOCK KXBTC15M-26JAN152045-45 side=YES spot=$95682.59 strike=$2026.00 diff_pct=97.88 > max_pct=2.00 strike_src=rules_primary,,KXBTC15M-26JAN152045-45,YES,,,,,,,95682.59,2026.0,rules_primary,871,,,,,,,,,,,,spot_strike_deviation,,97.88258240083175,2.0,,,KXBTC15M-26JAN152045-45,YES,$95682.59,$2026.00,97.88258240083175,2.0,rules_primary,,,,,,,,,,,,,,"{""diff_pct"": 97.88258240083175, ""max_pct"": 2.0, ""reason"": ""spot_strike_deviation"", ""side"": ""YES"", ""spot_usd"": 95682.59, ""strike_src"": ""rules_primary"", ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 871}",
2026-01-16T01:30:34.928428+00:00,1768527034.928428,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:30:34.990802+00:00,1768527034.990802,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:30:34Z  KXBTC15M-26JAN152045-45  tte=14m25s  spot=$95701.44  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=75.00%  EV_yes=19.41%  EV_no=-25.41%  decision=YES  kelly=8.57%  qty=1,,KXBTC15M-26JAN152045-45,,,YES,0.08565235137939453,1,,,95701.44,2026.0,,865,taker,,,0.02,,,0.19413087844848634,0.9641308784484863,0.03586912155151367,0.75,0.27,signal,,,,,,01:30:34Z  KXBTC15M-26JAN152045-45  tte=14m25s  spot=$95701.44  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=75.00%  EV_yes=19.41%  EV_no=-25.41%  decision=YES  kelly=8.57%  qty=1,,,,,,,,,,,,,,,,,,,,"{""decision"": ""YES"", ""ev_after_fees"": 0.19413087844848634, ""fee_per_contract"": 0.02, ""kelly_fraction"": 0.08565235137939453, ""market_p_no"": 0.27, ""market_p_yes"": 0.75, ""mode"": ""taker"", ""p_no"": 0.03586912155151367, ""p_yes"": 0.9641308784484863, ""qty"": 1, ""reason"": ""signal"", ""spot_usd"": 95701.44, ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 865}",
2026-01-16T01:30:34.991204+00:00,1768527034.991204,WARNING,tradebot.tools.order_execution,SPOT_STRIKE_BLOCK,SPOT_STRIKE_BLOCK %s side=%s spot=%s strike=%s diff_pct=%.2f > max_pct=%.2f strike_src=%s,SPOT_STRIKE_BLOCK KXBTC15M-26JAN152045-45 side=YES spot=$95701.44 strike=$2026.00 diff_pct=97.88 > max_pct=2.00 strike_src=rules_primary,,KXBTC15M-26JAN152045-45,YES,,,,,,,95701.44,2026.0,rules_primary,865,,,,,,,,,,,,spot_strike_deviation,,97.8829994616591,2.0,,,KXBTC15M-26JAN152045-45,YES,$95701.44,$2026.00,97.8829994616591,2.0,rules_primary,,,,,,,,,,,,,,"{""diff_pct"": 97.8829994616591, ""max_pct"": 2.0, ""reason"": ""spot_strike_deviation"", ""side"": ""YES"", ""spot_usd"": 95701.44, ""strike_src"": ""rules_primary"", ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 865}",
2026-01-16T01:30:40.955094+00:00,1768527040.955094,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:30:41.009033+00:00,1768527041.009033,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:30:40Z  KXBTC15M-26JAN152045-45  tte=14m19s  spot=$95705.70  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=80.00%  EV_yes=14.41%  EV_no=-21.41%  decision=YES  kelly=8.21%  qty=1,,KXBTC15M-26JAN152045-45,,,YES,0.08206543922424317,1,,,95705.7,2026.0,,859,taker,,,0.02,,,0.1441308784484863,0.9641308784484863,0.03586912155151367,0.8,0.23,signal,,,,,,01:30:40Z  KXBTC15M-26JAN152045-45  tte=14m19s  spot=$95705.70  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=80.00%  EV_yes=14.41%  EV_no=-21.41%  decision=YES  kelly=8.21%  qty=1,,,,,,,,,,,,,,,,,,,,"{""decision"": ""YES"", ""ev_after_fees"": 0.1441308784484863, ""fee_per_contract"": 0.02, ""kelly_fraction"": 0.08206543922424317, ""market_p_no"": 0.23, ""market_p_yes"": 0.8, ""mode"": ""taker"", ""p_no"": 0.03586912155151367, ""p_yes"": 0.9641308784484863, ""qty"": 1, ""reason"": ""signal"", ""spot_usd"": 95705.7, ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 859}",
2026-01-16T01:30:41.009370+00:00,1768527041.009370,WARNING,tradebot.tools.order_execution,SPOT_STRIKE_BLOCK,SPOT_STRIKE_BLOCK %s side=%s spot=%s strike=%s diff_pct=%.2f > max_pct=%.2f strike_src=%s,SPOT_STRIKE_BLOCK KXBTC15M-26JAN152045-45 side=YES spot=$95705.70 strike=$2026.00 diff_pct=97.88 > max_pct=2.00 strike_src=rules_primary,,KXBTC15M-26JAN152045-45,YES,,,,,,,95705.7,2026.0,rules_primary,859,,,,,,,,,,,,spot_strike_deviation,,97.8830936924342,2.0,,,KXBTC15M-26JAN152045-45,YES,$95705.70,$2026.00,97.8830936924342,2.0,rules_primary,,,,,,,,,,,,,,"{""diff_pct"": 97.8830936924342, ""max_pct"": 2.0, ""reason"": ""spot_strike_deviation"", ""side"": ""YES"", ""spot_usd"": 95705.7, ""strike_src"": ""rules_primary"", ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 859}",
2026-01-16T01:30:47.124233+00:00,1768527047.124233,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:30:47.184586+00:00,1768527047.184586,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:30:46Z  KXBTC15M-26JAN152045-45  tte=14m13s  spot=$95705.71  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=81.00%  EV_yes=13.41%  EV_no=-21.41%  decision=YES  kelly=8.11%  qty=1,,KXBTC15M-26JAN152045-45,,,YES,0.08112151497288754,1,,,95705.71,2026.0,,853,taker,,,0.02,,,0.13413087844848628,0.9641308784484863,0.03586912155151367,0.81,0.23,signal,,,,,,01:30:46Z  KXBTC15M-26JAN152045-45  tte=14m13s  spot=$95705.71  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=81.00%  EV_yes=13.41%  EV_no=-21.41%  decision=YES  kelly=8.11%  qty=1,,,,,,,,,,,,,,,,,,,,"{""decision"": ""YES"", ""ev_after_fees"": 0.13413087844848628, ""fee_per_contract"": 0.02, ""kelly_fraction"": 0.08112151497288754, ""market_p_no"": 0.23, ""market_p_yes"": 0.81, ""mode"": ""taker"", ""p_no"": 0.03586912155151367, ""p_yes"": 0.9641308784484863, ""qty"": 1, ""reason"": ""signal"", ""spot_usd"": 95705.71, ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 853}",
2026-01-16T01:30:47.185090+00:00,1768527047.185090,WARNING,tradebot.tools.order_execution,SPOT_STRIKE_BLOCK,SPOT_STRIKE_BLOCK %s side=%s spot=%s strike=%s diff_pct=%.2f > max_pct=%.2f strike_src=%s,SPOT_STRIKE_BLOCK KXBTC15M-26JAN152045-45 side=YES spot=$95705.71 strike=$2026.00 diff_pct=97.88 > max_pct=2.00 strike_src=rules_primary,,KXBTC15M-26JAN152045-45,YES,,,,,,,95705.71,2026.0,rules_primary,853,,,,,,,,,,,,spot_strike_deviation,,97.88309391362333,2.0,,,KXBTC15M-26JAN152045-45,YES,$95705.71,$2026.00,97.88309391362333,2.0,rules_primary,,,,,,,,,,,,,,"{""diff_pct"": 97.88309391362333, ""max_pct"": 2.0, ""reason"": ""spot_strike_deviation"", ""side"": ""YES"", ""spot_usd"": 95705.71, ""strike_src"": ""rules_primary"", ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 853}",
2026-01-16T01:30:53.135123+00:00,1768527053.135123,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:30:53.183905+00:00,1768527053.183905,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:30:52Z  KXBTC15M-26JAN152045-45  tte=14m07s  spot=$95717.40  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=81.00%  EV_yes=13.41%  EV_no=-21.41%  decision=YES  kelly=8.11%  qty=1,,KXBTC15M-26JAN152045-45,,,YES,0.08112151497288754,1,,,95717.4,2026.0,,847,taker,,,0.02,,,0.13413087844848628,0.9641308784484863,0.03586912155151367,0.81,0.23,signal,,,,,,01:30:52Z  KXBTC15M-26JAN152045-45  tte=14m07s  spot=$95717.40  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.41%  mkt=81.00%  EV_yes=13.41%  EV_no=-21.41%  decision=YES  kelly=8.11%  qty=1,,,,,,,,,,,,,,,,,,,,"{""decision"": ""YES"", ""ev_after_fees"": 0.13413087844848628, ""fee_per_contract"": 0.02, ""kelly_fraction"": 0.08112151497288754, ""market_p_no"": 0.23, ""market_p_yes"": 0.81, ""mode"": ""taker"", ""p_no"": 0.03586912155151367, ""p_yes"": 0.9641308784484863, ""qty"": 1, ""reason"": ""signal"", ""spot_usd"": 95717.4, ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 847}",
2026-01-16T01:30:53.184328+00:00,1768527053.184328,WARNING,tradebot.tools.order_execution,SPOT_STRIKE_BLOCK,SPOT_STRIKE_BLOCK %s side=%s spot=%s strike=%s diff_pct=%.2f > max_pct=%.2f strike_src=%s,SPOT_STRIKE_BLOCK KXBTC15M-26JAN152045-45 side=YES spot=$95717.40 strike=$2026.00 diff_pct=97.88 > max_pct=2.00 strike_src=rules_primary,,KXBTC15M-26JAN152045-45,YES,,,,,,,95717.4,2026.0,rules_primary,847,,,,,,,,,,,,spot_strike_deviation,,97.88335245211425,2.0,,,KXBTC15M-26JAN152045-45,YES,$95717.40,$2026.00,97.88335245211425,2.0,rules_primary,,,,,,,,,,,,,,"{""diff_pct"": 97.88335245211425, ""max_pct"": 2.0, ""reason"": ""spot_strike_deviation"", ""side"": ""YES"", ""spot_usd"": 95717.4, ""strike_src"": ""rules_primary"", ""strike_usd"": 2026.0, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 847}",
2026-01-16T01:30:59.319504+00:00,1768527059.319504,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:30:59.387626+00:00,1768527059.387626,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:30:58Z  KXBTC15M-26JAN152045-45  tte=14m01s  spot=$95717.37  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=80.44%  mkt=81.00%  EV_yes=-2.56%  EV_no=-3.44%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95717.37,95608.4,,841,taker,,,,,,,0.8044309020042419,0.19556909799575806,0.81,0.21,signal,,,,,,01:30:58Z  KXBTC15M-26JAN152045-45  tte=14m01s  spot=$95717.37  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=80.44%  mkt=81.00%  EV_yes=-2.56%  EV_no=-3.44%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.21, ""market_p_yes"": 0.81, ""mode"": ""taker"", ""p_no"": 0.19556909799575806, ""p_yes"": 0.8044309020042419, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95717.37, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 841}",
2026-01-16T01:31:05.411689+00:00,1768527065.411689,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:31:05.469159+00:00,1768527065.469159,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:31:04Z  KXBTC15M-26JAN152045-45  tte=13m55s  spot=$95739.11  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=83.70%  mkt=85.00%  EV_yes=-2.30%  EV_no=-3.70%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95739.11,95608.4,,835,taker,,,,,,,0.8369699716567993,0.16303002834320068,0.85,0.18,signal,,,,,,01:31:04Z  KXBTC15M-26JAN152045-45  tte=13m55s  spot=$95739.11  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=83.70%  mkt=85.00%  EV_yes=-2.30%  EV_no=-3.70%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.18, ""market_p_yes"": 0.85, ""mode"": ""taker"", ""p_no"": 0.16303002834320068, ""p_yes"": 0.8369699716567993, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95739.11, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 835}",
2026-01-16T01:31:11.454558+00:00,1768527071.454558,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:31:11.512525+00:00,1768527071.512525,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:31:10Z  KXBTC15M-26JAN152045-45  tte=13m49s  spot=$95750.01  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=83.66%  mkt=86.00%  EV_yes=-3.34%  EV_no=0.34%  decision=NO  kelly=0.16%  qty=0,,KXBTC15M-26JAN152045-45,,,NO,0.001573636952568504,0,,,95750.01,95608.4,,829,taker,,,0.01,,,0.0033759140968322807,0.8366240859031677,0.16337591409683228,0.86,0.15,signal,,,,,,01:31:10Z  KXBTC15M-26JAN152045-45  tte=13m49s  spot=$95750.01  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=83.66%  mkt=86.00%  EV_yes=-3.34%  EV_no=0.34%  decision=NO  kelly=0.16%  qty=0,,,,,,,,,,,,,,,,,,,,"{""decision"": ""NO"", ""ev_after_fees"": 0.0033759140968322807, ""fee_per_contract"": 0.01, ""kelly_fraction"": 0.001573636952568504, ""market_p_no"": 0.15, ""market_p_yes"": 0.86, ""mode"": ""taker"", ""p_no"": 0.16337591409683228, ""p_yes"": 0.8366240859031677, ""qty"": 0, ""reason"": ""signal"", ""spot_usd"": 95750.01, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 829}",
2026-01-16T01:31:17.558548+00:00,1768527077.558548,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:31:17.616340+00:00,1768527077.616340,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:31:17Z  KXBTC15M-26JAN152045-45  tte=13m42s  spot=$95759.34  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=84.19%  mkt=88.00%  EV_yes=-4.81%  EV_no=1.81%  decision=NO  kelly=0.32%  qty=0,,KXBTC15M-26JAN152045-45,,,NO,0.003226481086906345,0,,,95759.34,95608.4,,822,taker,,,0.01,,,0.0180703854560852,0.8419296145439148,0.1580703854560852,0.88,0.13,signal,,,,,,01:31:17Z  KXBTC15M-26JAN152045-45  tte=13m42s  spot=$95759.34  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=84.19%  mkt=88.00%  EV_yes=-4.81%  EV_no=1.81%  decision=NO  kelly=0.32%  qty=0,,,,,,,,,,,,,,,,,,,,"{""decision"": ""NO"", ""ev_after_fees"": 0.0180703854560852, ""fee_per_contract"": 0.01, ""kelly_fraction"": 0.003226481086906345, ""market_p_no"": 0.13, ""market_p_yes"": 0.88, ""mode"": ""taker"", ""p_no"": 0.1580703854560852, ""p_yes"": 0.8419296145439148, ""qty"": 0, ""reason"": ""signal"", ""spot_usd"": 95759.34, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 822}",
2026-01-16T01:31:23.781352+00:00,1768527083.781352,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:31:23.831556+00:00,1768527083.831556,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:31:23Z  KXBTC15M-26JAN152045-45  tte=13m36s  spot=$95766.33  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=89.86%  mkt=89.00%  EV_yes=-0.14%  EV_no=-2.86%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95766.33,95608.4,,816,taker,,,,,,,0.8986217379570007,0.10137826204299927,0.89,0.12,signal,,,,,,01:31:23Z  KXBTC15M-26JAN152045-45  tte=13m36s  spot=$95766.33  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=89.86%  mkt=89.00%  EV_yes=-0.14%  EV_no=-2.86%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.12, ""market_p_yes"": 0.89, ""mode"": ""taker"", ""p_no"": 0.10137826204299927, ""p_yes"": 0.8986217379570007, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95766.33, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 816}",
2026-01-16T01:31:29.963885+00:00,1768527089.963885,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:31:30.014185+00:00,1768527090.014185,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:31:29Z  KXBTC15M-26JAN152045-45  tte=13m30s  spot=$95795.88  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.17%  mkt=92.00%  EV_yes=-2.83%  EV_no=-1.17%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95795.88,95608.4,,810,taker,,,,,,,0.9017220139503479,0.0982779860496521,0.92,0.1,signal,,,,,,01:31:29Z  KXBTC15M-26JAN152045-45  tte=13m30s  spot=$95795.88  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.17%  mkt=92.00%  EV_yes=-2.83%  EV_no=-1.17%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.1, ""market_p_yes"": 0.92, ""mode"": ""taker"", ""p_no"": 0.0982779860496521, ""p_yes"": 0.9017220139503479, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95795.88, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 810}",
2026-01-16T01:31:36.069111+00:00,1768527096.069111,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:31:36.129962+00:00,1768527096.129962,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:31:35Z  KXBTC15M-26JAN152045-45  tte=13m24s  spot=$95812.40  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.52%  mkt=93.00%  EV_yes=-3.48%  EV_no=-1.52%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95812.4,95608.4,,804,taker,,,,,,,0.9051920175552368,0.09480798244476318,0.93,0.1,signal,,,,,,01:31:35Z  KXBTC15M-26JAN152045-45  tte=13m24s  spot=$95812.40  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.52%  mkt=93.00%  EV_yes=-3.48%  EV_no=-1.52%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.1, ""market_p_yes"": 0.93, ""mode"": ""taker"", ""p_no"": 0.09480798244476318, ""p_yes"": 0.9051920175552368, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95812.4, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 804}",
2026-01-16T01:31:42.059246+00:00,1768527102.059246,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
